"Date","Open","High","Low","Close"
"30 Oct 2020","13373.55","13470.45","13102.9","13258.00"
"29 Oct 2020","13357","13504.85","13226.55","13378.65"
"28 Oct 2020","13736.3","13772.85","13363.4","13454.70"
"27 Oct 2020","13456.1","13777.85","13250.45","13755.95"
"26 Oct 2020","13576.45","13604.8","13226.5","13338.80"
"23 Oct 2020","13641.2","13685.55","13466.25","13529.85"
"22 Oct 2020","13524","13660.1","13407.95","13534.60"
"21 Oct 2020","13530.8","13752.2","13338.4","13630.60"
"20 Oct 2020","13358.2","13505.85","13302.95","13461.55"
"19 Oct 2020","13232.25","13469.95","13148.65","13434.35"
"16 Oct 2020","12842.75","13083.3","12816.3","13023.20"
"15 Oct 2020","13218.4","13316.75","12701.5","12761.00"
"14 Oct 2020","12923.45","13246.3","12807.7","13198.70"
"13 Oct 2020","13094.95","13149.1","12968.95","13006.55"
"12 Oct 2020","13273.5","13382.9","13041.2","13131.60"
"09 Oct 2020","12942.1","13240.65","12849.55","13211.20"
"08 Oct 2020","12857.75","13012.05","12801.85","12876.10"
