"Date","Open","High","Low","Close"
"11 Jan 2017","10238.05","10282.2","10154.5","10220.00"
"10 Jan 2017","10232.55","10255.85","10184.35","10221.00"
"09 Jan 2017","10070.65","10214.2","10023.65","10198.00"
"06 Jan 2017","10352.8","10372.9","10063.35","10110.00"
"05 Jan 2017","10539.75","10590.05","10379.3","10400.00"
"04 Jan 2017","10368.15","10517.55","10364","10496.00"
"03 Jan 2017","10386.6","10390.9","10291.25","10362.00"
"02 Jan 2017","10403","10434.1","10353.65","10367.00"
"30 Dec 2016","10325.35","10416.6","10304.65","10399.00"
"29 Dec 2016","10194.15","10314.35","10183.4","10291.00"
"28 Dec 2016","10203.85","10301.1","10177.4","10198.00"
"27 Dec 2016","9997","10188.65","9994.95","10170.00"
"26 Dec 2016","10028.9","10065.75","9979.6","10023.00"
"23 Dec 2016","10162.4","10187.25","10048.85","10071.00"
"22 Dec 2016","10210.25","10251.2","10084.25","10163.00"
"21 Dec 2016","10357.3","10357.3","10207.25","10228.00"
"20 Dec 2016","10239.85","10352.65","10224.45","10322.00"
"19 Dec 2016","10213.45","10234.05","10153.8","10223.00"
"16 Dec 2016","10265.65","10268.7","10188.25","10222.00"
"15 Dec 2016","10099.05","10299.8","10091.6","10195.00"
"14 Dec 2016","10091.55","10150.95","10044.15","10128.00"
"13 Dec 2016","9983.7","10082.15","9929.85","10058.00"
"12 Dec 2016","9960.3","9971.25","9846.2","9953.90"
"09 Dec 2016","9961.95","10059.95","9925.85","9997.50"
"08 Dec 2016","9819.9","9947.4","9819.65","9935.90"
"07 Dec 2016","9865.65","9871.7","9764.2","9777.90"
"06 Dec 2016","9850.9","9946.75","9808.35","9834.90"
"05 Dec 2016","9908.3","9946.9","9778.95","9836.00"
"02 Dec 2016","10018.15","10061.2","9898.9","9922.70"
"01 Dec 2016","10090","10108.8","10002.4","10049.00"
"30 Nov 2016","10086.55","10139.95","10011.45","10087.00"
"29 Nov 2016","10099.65","10149.8","10043.2","10059.00"
"28 Nov 2016","10126.7","10171.8","10001.5","10106.00"
"25 Nov 2016","9709.15","10140.65","9696.65","10114.00"
"24 Nov 2016","9561.4","9726.5","9518.9","9656.20"
"23 Nov 2016","9559.1","9571.55","9484.45","9549.80"
"22 Nov 2016","9492.35","9566.7","9471.2","9509.40"
"21 Nov 2016","9500","9553.7","9430.4","9453.70"
"18 Nov 2016","9497.8","9560.9","9419.6","9476.40"
"17 Nov 2016","9608.95","9678.75","9476.1","9496.20"
"16 Nov 2016","9559.15","9724.7","9543.2","9641.00"
"15 Nov 2016","9478.5","9565.85","9295.25","9487.00"
"11 Nov 2016","9615.85","9633.3","9391.55","9434.60"
"10 Nov 2016","9803.2","9813.15","9636.15","9654.70"
"09 Nov 2016","9467.65","9826.35","9320.95","9683.20"
"08 Nov 2016","9996.2","10045.5","9891","10008.00"
"07 Nov 2016","9997.1","10034.15","9920.95","9970.00"
"04 Nov 2016","9813.45","9940.1","9736.75","9924.00"
"03 Nov 2016","9868.35","9886.65","9793.85","9809.70"
"02 Nov 2016","9903.8","9933.55","9861.15","9871.20"
"01 Nov 2016","10109.2","10109.2","9969.8","9990.60"
"30 Oct 2016","10086.6","10111.45","10073.85","10082.00"
"28 Oct 2016","10088.05","10119.25","10032.5","10048.00"
"27 Oct 2016","10130.8","10130.8","10027.25","10052.00"
"26 Oct 2016","10253.4","10254.55","10128.6","10157.00"
"25 Oct 2016","10322.7","10331.85","10254.05","10261.00"
"24 Oct 2016","10445.35","10448","10317.4","10327.00"
"21 Oct 2016","10408.65","10483.45","10376.95","10477.00"
"20 Oct 2016","10431.5","10464.2","10357.5","10372.00"
"19 Oct 2016","10397.3","10433.75","10338.15","10411.00"
"18 Oct 2016","10202.55","10397.15","10191.65","10377.00"
"17 Oct 2016","10268.65","10270.25","10140.55","10158.00"
"14 Oct 2016","10239.2","10442","10116.7","10228.00"
"13 Oct 2016","10218.5","10296.8","10196.95","10243.00"
"10 Oct 2016","10193.05","10285.15","10160.45","10270.00"
"07 Oct 2016","10253.05","10254.05","10146","10184.00"
"06 Oct 2016","10353.9","10354.6","10229.9","10242.00"
"05 Oct 2016","10405.65","10418.7","10287.4","10333.00"
"04 Oct 2016","10347.1","10403.25","10328.55","10394.00"
"03 Oct 2016","10331.15","10340.3","10239.95","10309.00"
"30 Sep 2016","10300.35","10336.8","10279.85","10292.00"
"29 Sep 2016","10410.65","10412.6","10228.05","10257.00"
"28 Sep 2016","10402.2","10418.75","10335.65","10360.00"
"27 Sep 2016","10324.7","10425.5","10322.5","10397.00"
"26 Sep 2016","10382","10390.15","10314.6","10330.00"
"23 Sep 2016","10426.1","10446.9","10376.8","10391.00"
